location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
19700213T0300,4.1402454
19700213T0400,3.6702452
19700213T0500,3.5002456
19700213T0600,2.7202454
19700213T0700,2.3102455
19700213T0800,2.5602455
19700213T0900,2.1502454
19700213T1000,1.6902454
19700213T1100,2.4102454
19700213T1200,2.8302455
19700213T1300,2.8802452
19700213T1400,2.5802455
19700213T1500,2.7102456
19700213T1600,1.8002454
19700213T1700,1.9502454
19700213T1800,1.7502455
19700213T1900,0.52024543
19700213T2000,0.7402454
19700213T2100,-0.41975462
19700213T2200,-0.3097546
19700213T2300,-0.5397546
19700214T0000,-1.0697546
19700214T0100,-1.5497545
19700214T0200,-1.5897547
19700214T0300,-2.4897547
19700214T0400,-3.3297548
19700214T0500,-3.6397548
19700214T0600,-3.499755
19700214T0700,-3.1897545
19700214T0800,-2.4897547
19700214T0900,-2.2697544
19700214T1000,-1.6197547
19700214T1100,0.100245416
19700214T1200,0.5702454
19700214T1300,0.8102454
19700214T1400,1.1402454
19700214T1500,1.7602454
19700214T1600,1.5102453
19700214T1700,1.4502454
19700214T1800,0.64024544
19700214T1900,0.3702454
19700214T2000,0.14024541
19700214T2100,-0.1397546
19700214T2200,-0.46975458
19700214T2300,-2.1097546
19700215T0000,-2.0497546
19700215T0100,-2.0397544
19700215T0200,-2.0297546
19700215T0300,-2.5097547
19700215T0400,-2.8897548
19700215T0500,-2.7497544
19700215T0600,-3.0397544
19700215T0700,-3.4197545
19700215T0800,-3.3197546
19700215T0900,-3.4697547
19700215T1000,-3.7597547
19700215T1100,-2.3497548
19700215T1200,-2.5497546
19700215T1300,-2.7297544
19700215T1400,-2.8397546
19700215T1500,-2.2897544
19700215T1600,-2.5997548
19700215T1700,-2.3597546
19700215T1800,-2.5997548
19700215T1900,-2.6697545
19700215T2000,-2.9097548
19700215T2100,-4.0097547
19700215T2200,-5.349755
19700215T2300,-5.8397546
19700216T0000,-7.0697546
19700216T0100,-7.589755
19700216T0200,-7.539755
19700216T0300,-7.3597546
19700216T0400,-6.9297547
19700216T0500,-6.9697547
19700216T0600,-7.4797544
19700216T0700,-8.539755
19700216T0800,-9.279755
19700216T0900,-9.039755
19700216T1000,-7.019755
19700216T1100,-2.6297545
19700216T1200,-2.5597544
19700216T1300,-2.2497544
19700216T1400,-2.1097546
19700216T1500,-1.7597545
19700216T1600,-1.6797546
19700216T1700,-1.9397546
19700216T1800,-2.7497544
19700216T1900,-3.1197548
19700216T2000,-2.7397547
19700216T2100,-2.4897547
19700216T2200,-2.9797544
19700216T2300,-3.1997547
19700217T0000,-2.9497547
19700217T0100,-3.1597548
19700217T0200,-2.8297548
19700217T0300,-3.2597547
19700217T0400,-3.2797546
19700217T0500,-3.3097544
19700217T0600,-3.2297544
19700217T0700,-3.3497548
19700217T0800,-4.4097548
19700217T0900,-3.2197547
19700217T1000,-2.7397547
19700217T1100,0.00024539232
19700217T1200,-0.35975462
19700217T1300,-0.2697546
19700217T1400,-0.40975457
19700217T1500,-0.28975457
19700217T1600,0.3202454
19700217T1700,0.9102454
19700217T1800,1.5002453
19700217T1900,2.1002455
19700217T2000,1.7902454
19700217T2100,1.7602454
19700217T2200,2.1902454
19700217T2300,2.7502456
19700218T0000,2.9702454
19700218T0100,3.0302453
19700218T0200,3.0402455
19700218T0300,2.7202454
19700218T0400,2.6102452
19700218T0500,2.4802454
19700218T0600,2.2602453
19700218T0700,2.3602452
19700218T0800,2.3602452
19700218T0900,2.1302454
19700218T1000,2.1902454
19700218T1100,2.1902454
19700218T1200,2.0402455
19700218T1300,2.0702453
19700218T1400,2.0702453
19700218T1500,2.2102454
19700218T1600,2.2502456
19700218T1700,2.2402453
19700218T1800,2.0502453
19700218T1900,2.0602455
19700218T2000,2.2402453
19700218T2100,2.0402455
19700218T2200,1.9602454
19700218T2300,2.3302455
19700219T0000,2.2902455
19700219T0100,2.3602452
19700219T0200,1.9902455
19700219T0300,1.9402454
19700219T0400,1.5302454
19700219T0500,1.1402454
19700219T0600,0.7102454
19700219T0700,0.060245395
19700219T0800,0.11024541
19700219T0900,1.1302454
19700219T1000,1.8102454
19700219T1100,3.1902456
19700219T1200,2.8302455
19700219T1300,3.0302453
19700219T1400,2.9002452
19700219T1500,3.1002455
19700219T1600,3.2702456
19700219T1700,3.3802452
19700219T1800,3.5502453
19700219T1900,3.3702455
19700219T2000,3.2702456
19700219T2100,3.2602453
19700219T2200,3.3102455
19700219T2300,3.8902454
19700220T0000,4.0202456
19700220T0100,4.2002454
19700220T0200,4.1602454
19700220T0300,5.3902454
19700220T0400,5.710245
19700220T0500,5.8902454
19700220T0600,6.130245
19700220T0700,6.2402453
19700220T0800,6.1202455
19700220T0900,6.690245
19700220T1000,6.4102454
19700220T1100,7.5702453
19700220T1200,7.5302453
19700220T1300,7.2402453
19700220T1400,7.4902453
19700220T1500,6.770245
19700220T1600,5.440245
19700220T1700,5.480245
19700220T1800,4.360245
19700220T1900,4.0102453
19700220T2000,4.110245
19700220T2100,3.7602453
19700220T2200,3.8002453
19700220T2300,2.5002456
19700221T0000,2.1302454
19700221T0100,2.1502454
19700221T0200,2.6202455
19700221T0300,3.5302453
19700221T0400,3.4702454
19700221T0500,3.6402454
19700221T0600,3.2902455
19700221T0700,3.3602452
19700221T0800,3.2202454
19700221T0900,4.0002456
19700221T1000,4.110245
19700221T1100,5.960245
19700221T1200,6.210245
19700221T1300,6.480245
19700221T1400,6.420245
19700221T1500,7.400245
19700221T1600,7.790245
19700221T1700,7.8002453
19700221T1800,7.880245
19700221T1900,8.120246
19700221T2000,8.280246
19700221T2100,8.250245
19700221T2200,8.240246
19700221T2300,8.040245
19700222T0000,7.900245
19700222T0100,7.630245
19700222T0200,7.650245
19700222T0300,7.5902452
19700222T0400,7.4902453
19700222T0500,7.4302454
19700222T0600,7.170245
19700222T0700,6.9702454
19700222T0800,7.110245
19700222T0900,7.360245
19700222T1000,7.000245
19700222T1100,7.8002453
19700222T1200,7.8202453
19700222T1300,7.9302454
19700222T1400,7.980245
19700222T1500,8.090245
19700222T1600,7.980245
19700222T1700,8.090245
19700222T1800,8.010245
19700222T1900,8.100245
19700222T2000,8.240246
19700222T2100,7.8302455
19700222T2200,7.8702455
19700222T2300,7.8902454
19700223T0000,7.710245
19700223T0100,7.6202455
19700223T0200,7.7402453
19700223T0300,7.3702455
19700223T0400,7.1802454
19700223T0500,7.3202453
19700223T0600,7.130245
19700223T0700,6.5602455
19700223T0800,6.400245
19700223T0900,5.7602453
19700223T1000,5.8202453
19700223T1100,5.9702454
19700223T1200,5.8002453
19700223T1300,6.0802455
19700223T1400,6.1402454
19700223T1500,6.270245
19700223T1600,6.0902452
19700223T1700,6.2202454
19700223T1800,5.540245
19700223T1900,4.9302454
19700223T2000,4.9302454
19700223T2100,3.9002452
19700223T2200,3.6202455
19700223T2300,3.9202452
19700224T0000,4.0702453
19700224T0100,4.0202456
19700224T0200,3.9202452
19700224T0300,3.2902455
19700224T0400,3.0602455
19700224T0500,2.7602453
19700224T0600,2.6002455
19700224T0700,2.4702454
19700224T0800,2.4502454
19700224T0900,2.7502456
19700224T1000,2.2202454
19700224T1100,2.4202454
19700224T1200,2.3302455
19700224T1300,2.2302454
19700224T1400,1.9802454
19700224T1500,2.1502454
19700224T1600,2.6002455
19700224T1700,3.0702453
19700224T1800,2.7302456
19700224T1900,2.8102455
19700224T2000,2.7602453
19700224T2100,2.3702455
19700224T2200,2.5502453
19700224T2300,2.2102454
19700225T0000,2.2402453
19700225T0100,2.2002454
19700225T0200,2.3702455
19700225T0300,2.4902453
19700225T0400,2.6502452
19700225T0500,2.6502452
19700225T0600,2.2202454
19700225T0700,1.7802454
19700225T0800,1.8702455
19700225T0900,2.2002454
19700225T1000,2.1402454
19700225T1100,3.7102456
19700225T1200,3.5902452
19700225T1300,3.3402452
19700225T1400,3.5202456
19700225T1500,2.1602454
19700225T1600,1.9002454
19700225T1700,2.8402452
19700225T1800,3.1902456
19700225T1900,1.7302454
19700225T2000,1.5202454
19700225T2100,-0.15975457
19700225T2200,-1.0397546
19700225T2300,-1.0097545
19700226T0000,-0.7897546
19700226T0100,-1.7397546
19700226T0200,-2.1397548
19700226T0300,-1.9997545
19700226T0400,-0.88975465
19700226T0500,-1.2797546
19700226T0600,-0.5897546
19700226T0700,0.100245416
19700226T0800,-0.15975457
19700226T0900,-0.16975462
19700226T1000,-0.0697546
19700226T1100,1.2102454
19700226T1200,1.3302454
19700226T1300,1.5202454
19700226T1400,1.8202454
19700226T1500,1.7302454
19700226T1600,1.2402453
19700226T1700,1.6002454
19700226T1800,1.1602454
19700226T1900,0.3302454
19700226T2000,0.16024542
19700226T2100,-0.50975454
19700226T2200,-0.46975458
19700226T2300,-0.99975455
19700227T0000,-0.75975454
19700227T0100,-1.1997546
19700227T0200,-0.64975464
19700227T0300,-1.0597546
19700227T0400,-1.6297547
19700227T0500,-1.4897546
19700227T0600,-0.9597546
19700227T0700,-0.6697546
19700227T0800,-0.6897546
19700227T0900,-0.46975458
19700227T1000,-0.65975463
19700227T1100,1.2002454
19700227T1200,0.8002454
19700227T1300,0.7302454
19700227T1400,0.5702454
19700227T1500,0.64024544
19700227T1600,0.2502454
19700227T1700,0.3002454
19700227T1800,-0.47975457
19700227T1900,-0.8497546
19700227T2000,-0.76975465
19700227T2100,-1.2697546
19700227T2200,-1.6797546
19700227T2300,-2.4197545
19700228T0000,-2.3697548
19700228T0100,-2.1697545
19700228T0200,-2.1297545
19700228T0300,-2.2497544
19700228T0400,-2.6797547
19700228T0500,-2.4697547
19700228T0600,-2.4097548
19700228T0700,-2.8797545
19700228T0800,-3.8597546
19700228T0900,-2.5097547
19700228T1000,-2.5597544
19700228T1100,-1.3497546
19700228T1200,-1.2497545
19700228T1300,-1.3397546
19700228T1400,-1.4597546
19700228T1500,-1.2697546
19700228T1600,-1.1297545
19700228T1700,-1.1297545
19700228T1800,-1.8697547
19700228T1900,-2.3297548
19700228T2000,-2.9497547
19700228T2100,-4.1497545
19700228T2200,-3.1497545
19700228T2300,-3.8197546
19700301T0000,-4.209755
19700301T0100,-3.8497548
19700301T0200,-4.829755
19700301T0300,-4.099755
19700301T0400,-3.6697545
19700301T0500,-3.459755
19700301T0600,-3.3797545
19700301T0700,-3.5697546
19700301T0800,-3.7897549
19700301T0900,-3.7397547
19700301T1000,-3.4297547
19700301T1100,-0.009754598
19700301T1200,0.020245433
19700301T1300,0.3002454
19700301T1400,0.20024541
19700301T1500,0.5102454
19700301T1600,0.2902454
19700301T1700,-0.019754589
19700301T1800,0.1802454
19700301T1900,-0.15975457
19700301T2000,-0.72975457
19700301T2100,-2.5697546
19700301T2200,-4.829755
19700301T2300,-4.7397547
19700302T0000,-3.959755
19700302T0100,-3.1897545
19700302T0200,-2.1497545
19700302T0300,-1.6697546
19700302T0400,-1.3797545
19700302T0500,-1.2597545
19700302T0600,-1.1397547
19700302T0700,-1.1397547
19700302T0800,-1.2697546
19700302T0900,-1.0697546
19700302T1000,-0.9697546
19700302T1100,-0.17975461
19700302T1200,-0.11975461
19700302T1300,-0.03975457
19700302T1400,-0.21975458
19700302T1500,-0.019754589
19700302T1600,-0.029754579
19700302T1700,0.090245396
19700302T1800,0.2602454
19700302T1900,0.3802454
19700302T2000,0.4502454
19700302T2100,-0.50975454
19700302T2200,-1.2497545
19700302T2300,-0.41975462
19700303T0000,-0.1897546
19700303T0100,-0.48975456
19700303T0200,-0.8297546
19700303T0300,-1.7897545
19700303T0400,-3.2897544
19700303T0500,-4.1897545
19700303T0600,-4.4197545
19700303T0700,-4.4097548
19700303T0800,-4.1497545
19700303T0900,-3.2197547
19700303T1000,-3.6797547
19700303T1100,-1.9097546
19700303T1200,-1.5097545
19700303T1300,-1.2997546
19700303T1400,-0.9597546
19700303T1500,-0.61975455
19700303T1600,-0.6997546
19700303T1700,-0.49975455
19700303T1800,-1.2897546
19700303T1900,-3.2197547
19700303T2000,-3.3597546
19700303T2100,-3.3897548
19700303T2200,-3.1397548
19700303T2300,-6.289755
19700304T0000,-4.9197545
19700304T0100,-5.0897546
19700304T0200,-4.8397546
19700304T0300,-5.4697547
19700304T0400,-5.849755
19700304T0500,-8.299755
19700304T0600,-8.389754
19700304T0700,-7.369755
19700304T0800,-7.5597544
19700304T0900,-4.459755
19700304T1000,-3.4097548
19700304T1100,-0.40975457
19700304T1200,0.19024539
19700304T1300,0.6702454
19700304T1400,0.8502454
19700304T1500,1.0402454
19700304T1600,0.8302454
19700304T1700,0.34024543
19700304T1800,-2.1297545
19700304T1900,-3.3897548
19700304T2000,-3.2197547
19700304T2100,-4.959755
19700304T2200,-5.519755
19700304T2300,-4.9097548
19700305T0000,-4.539755
19700305T0100,-4.619755
19700305T0200,-4.3597546
19700305T0300,-4.0497546
19700305T0400,-3.8297548
19700305T0500,-3.8497548
19700305T0600,-3.1097546
19700305T0700,-3.6497545
19700305T0800,-3.459755
19700305T0900,-2.4697547
19700305T1000,-2.9997544
19700305T1100,-0.14975458
19700305T1200,0.050245404
19700305T1300,0.22024539
19700305T1400,0.4902454
19700305T1500,1.2602453
19700305T1600,1.1902454
19700305T1700,1.1302454
19700305T1800,0.6802454
19700305T1900,0.4802454
19700305T2000,0.5102454
19700305T2100,-0.019754589
19700305T2200,-0.15975457
19700305T2300,-0.50975454
19700306T0000,-0.65975463
19700306T0100,-0.98975456
19700306T0200,-1.1297545
19700306T0300,-1.7597545
19700306T0400,-1.6997546
19700306T0500,-1.5597545
19700306T0600,-1.7297546
19700306T0700,-1.8297547
19700306T0800,-1.7097546
19700306T0900,-0.6897546
19700306T1000,-0.23975462
19700306T1100,1.3802454
19700306T1200,1.4802454
19700306T1300,1.2202454
19700306T1400,1.2202454
19700306T1500,1.5902454
19700306T1600,1.1402454
19700306T1700,1.2002454
19700306T1800,0.6602454
19700306T1900,-0.2597546
19700306T2000,-1.0897546
19700306T2100,-3.3097544
19700306T2200,-3.9897547
19700306T2300,-5.1697545
19700307T0000,-5.6797547
19700307T0100,-5.5097547
19700307T0200,-5.639755
19700307T0300,-5.7597547
19700307T0400,-5.019755
19700307T0500,-4.2397547
19700307T0600,-3.3497548
19700307T0700,-2.9497547
19700307T0800,-2.4797544
19700307T0900,-1.0697546
19700307T1000,-1.0197546
19700307T1100,1.3502455
19700307T1200,1.1502454
19700307T1300,0.9802454
19700307T1400,0.89024544
19700307T1500,1.3002454
19700307T1600,1.4902453
19700307T1700,1.5402454
19700307T1800,1.0802454
19700307T1900,1.2202454
19700307T2000,1.5502454
19700307T2100,0.8602454
19700307T2200,0.4002454
19700307T2300,0.7002454
19700308T0000,0.3902454
19700308T0100,0.030245423
19700308T0200,0.17024541
19700308T0300,0.1202454
19700308T0400,0.1502454
19700308T0500,0.1502454
19700308T0600,0.2402454
19700308T0700,0.3102454
19700308T0800,0.010245383
19700308T0900,0.7402454
19700308T1000,1.0202454
19700308T1100,2.3502455
19700308T1200,2.1602454
19700308T1300,2.2802453
19700308T1400,2.1402454
19700308T1500,2.4702454
19700308T1600,2.2902455
19700308T1700,1.9402454
19700308T1800,-0.7097546
19700308T1900,-1.8097545
19700308T2000,-2.1997547
19700308T2100,-4.2597547
19700308T2200,-5.1797547
19700308T2300,-5.9497547
19700309T0000,-6.5297546
19700309T0100,-6.5097547
19700309T0200,-7.5297546
19700309T0300,-9.559754
19700309T0400,-9.229754
19700309T0500,-9.999755
19700309T0600,-10.1897545
19700309T0700,-9.799755
19700309T0800,-8.959755
19700309T0900,-4.5097547
19700309T1000,-2.5297546
19700309T1100,2.6002455
19700309T1200,2.7802453
19700309T1300,3.0202456
19700309T1400,3.2302456
19700309T1500,3.7902455
19700309T1600,4.0402455
19700309T1700,4.1402454
19700309T1800,2.9102454
19700309T1900,0.7602454
19700309T2000,0.4002454
19700309T2100,-1.7397546
19700309T2200,-2.4597545
19700309T2300,-4.249755
19700310T0000,-4.749755
19700310T0100,-4.9397545
19700310T0200,-5.2397547
19700310T0300,-6.1497545
19700310T0400,-6.2397547
19700310T0500,-6.559755
19700310T0600,-7.0897546
19700310T0700,-6.4697547
19700310T0800,-5.709755
19700310T0900,-2.1897545
19700310T1000,0.35024542
19700310T1100,4.8102455
19700310T1200,4.9302454
19700310T1300,5.3102455
19700310T1400,6.3402452
19700310T1500,7.5802455
19700310T1600,8.080246
19700310T1700,8.710245
19700310T1800,6.900245
19700310T1900,4.9102454
19700310T2000,3.7902455
19700310T2100,0.4302454
19700310T2200,-0.40975457
19700310T2300,-2.2597547
19700311T0000,-2.6397548
19700311T0100,-1.5897547
19700311T0200,-1.5197545
19700311T0300,-2.0297546
19700311T0400,-2.5997548
19700311T0500,-2.9697547
19700311T0600,-3.1397548
19700311T0700,-3.2797546
19700311T0800,-2.1897545
19700311T0900,-0.21975458
19700311T1000,0.3302454
19700311T1100,3.2402453
19700311T1200,3.3102455
19700311T1300,3.1702452
19700311T1400,3.4302454
19700311T1500,4.6802454
19700311T1600,3.8302455
19700311T1700,4.0002456
19700311T1800,4.2002454
19700311T1900,3.5802455
19700311T2000,2.1402454
19700311T2100,0.41024542
19700311T2200,-0.5497546
19700311T2300,-1.4997545
19700312T0000,-2.6597548
19700312T0100,-4.6897545
19700312T0200,-6.1097546
19700312T0300,-8.119755
19700312T0400,-7.4797544
19700312T0500,-7.269755
19700312T0600,-6.5297546
19700312T0700,-5.9097548
19700312T0800,-4.8797545
19700312T0900,-0.60975456
19700312T1000,0.5302454
19700312T1100,4.880245
19700312T1200,5.000245
19700312T1300,5.4902453
19700312T1400,5.2002454
19700312T1500,6.3702455
19700312T1600,6.630245
19700312T1700,6.610245
19700312T1800,5.7402453
19700312T1900,4.1402454
19700312T2000,3.4302454
19700312T2100,1.9002454
19700312T2200,1.6302454
19700312T2300,0.7002454
19700313T0000,0.5502454
19700313T0100,0.2602454
19700313T0200,-0.28975457
19700313T0300,-0.3897546
19700313T0400,-0.60975456
19700313T0500,-0.88975465
19700313T0600,-2.2697544
19700313T0700,-1.3997546
19700313T0800,-0.9497546
19700313T0900,2.9502454
19700313T1000,3.4602456
19700313T1100,7.3302455
19700313T1200,7.3502455
19700313T1300,7.400245
19700313T1400,7.4702454
19700313T1500,8.670245
19700313T1600,10.700245
19700313T1700,10.710245
19700313T1800,8.390245
19700313T1900,6.1002455
19700313T2000,5.3302455
19700313T2100,3.4602456
19700313T2200,3.1902456
19700313T2300,1.4002454
19700314T0000,1.1002455
19700314T0100,1.0702454
19700314T0200,1.0802454
19700314T0300,0.4202454
19700314T0400,0.64024544
19700314T0500,0.8602454
19700314T0600,0.7002454
19700314T0700,1.0902455
19700314T0800,1.7802454
19700314T0900,3.1402454
19700314T1000,3.3702455
19700314T1100,6.3002453
19700314T1200,6.5302453
19700314T1300,6.420245
19700314T1400,6.6202455
19700314T1500,7.3302455
19700314T1600,6.750245
19700314T1700,6.790245
19700314T1800,5.860245
19700314T1900,5.6202455
19700314T2000,5.6602454
19700314T2100,4.790245
19700314T2200,4.730245
19700314T2300,3.4102454
19700315T0000,3.7202454
19700315T0100,3.2302456
19700315T0200,2.9002452
19700315T0300,2.2402453
19700315T0400,1.6302454
19700315T0500,1.5502454
19700315T0600,1.3302454
19700315T0700,1.4002454
19700315T0800,1.2702454
19700315T0900,1.3002454
19700315T1000,1.5502454
19700315T1100,3.7102456
19700315T1200,4.0902452
19700315T1300,4.360245
19700315T1400,4.0102453
19700315T1500,4.0702453
19700315T1600,3.8202453
19700315T1700,3.7402453
19700315T1800,3.1402454
19700315T1900,2.9202452
19700315T2000,3.0102453
19700315T2100,1.6502454
19700315T2200,1.5202454
19700315T2300,0.6702454
19700316T0000,0.4602454
19700316T0100,0.010245383
19700316T0200,0.16024542
19700316T0300,-0.6797546
19700316T0400,-1.0497546
19700316T0500,-1.4497546
19700316T0600,-2.3697548
19700316T0700,-2.1197548
19700316T0800,-1.1597546
19700316T0900,2.0302453
19700316T1000,2.2602453
19700316T1100,6.210245
19700316T1200,6.0502453
19700316T1300,6.5802455
19700316T1400,6.5702453
19700316T1500,7.8102455
19700316T1600,7.5802455
19700316T1700,7.5702453
19700316T1800,6.460245
19700316T1900,5.420245
19700316T2000,5.0902452
19700316T2100,3.4602456
19700316T2200,4.0102453
19700316T2300,3.6602454
19700317T0000,3.9602456
19700317T0100,4.0002456
19700317T0200,4.0802455
19700317T0300,3.3502455
19700317T0400,3.5802455
19700317T0500,2.9302454
19700317T0600,2.4302454
19700317T0700,2.1502454
19700317T0800,2.3602452
19700317T0900,3.5002456
19700317T1000,3.4602456
19700317T1100,6.0102453
19700317T1200,6.4702454
19700317T1300,6.3102455
19700317T1400,6.2402453
19700317T1500,6.8202453
19700317T1600,6.7802453
19700317T1700,6.770245
19700317T1800,6.400245
19700317T1900,6.040245
19700317T2000,5.9702454
19700317T2100,5.3302455
19700317T2200,4.9702454
19700317T2300,5.1202455
19700318T0000,5.270245
19700318T0100,5.480245
19700318T0200,5.6602454
19700318T0300,5.3402452
19700318T0400,5.130245
19700318T0500,5.0702453
19700318T0600,5.230245
19700318T0700,5.360245
19700318T0800,5.2402453
19700318T0900,5.5702453
19700318T1000,5.520245
19700318T1100,7.380245
19700318T1200,7.0802455
19700318T1300,6.710245
19700318T1400,6.8002453
19700318T1500,7.3702455
19700318T1600,7.690245
19700318T1700,8.0602455
19700318T1800,6.8702455
19700318T1900,6.1202455
